ApplicantID,Gender,Age,MonthlyIncome,LoanAmount,CreditScore,EmploymentStatus,ExistingLoans,LoanTerm,PropertyArea,LoanApproved
2195,Female,31,49345,140385,831.0,Employed,3,360,Urban,0
2196,Male,53,144616,461906,869.0,Employed,4,12,Rural,1
2197,Female,37,66313,370646,411.0,Unemployed,0,120,Rural,0
2198,Male,26,130107,305658,612.0,Employed,3,240,Semi-Urban,0
2199,Male,24,141866,492065,760.0,Employed,2,60,Rural,1
2200,Male,40,112365,207419,761.0,Self-Employed,1,36,Urban,1
2201,Male,47,120598,279797,391.0,Employed,2,240,Urban,0
2202,Female,35,89166,153844,351.0,Employed,3,180,Rural,0
2203,Female,26,67861,141321,,Employed,0,360,Urban,1
2204,Female,34,117406,361200,397.0,Employed,4,12,Rural,0
2205,Male,31,69298,244923,535.0,Self-Employed,3,120,Urban,0
2206,Female,59,67221,148234,673.0,Self-Employed,0,12,Rural,1
2207,Male,29,64942,277705,880.0,Unemployed,3,36,Rural,0
2208,Female,46,23453,251283,856.0,Employed,1,360,Rural,1
2209,Male,36,122811,353994,533.0,Unemployed,2,24,Urban,0
2210,Male,25,74935,339987,331.0,Unemployed,4,120,Rural,0
2211,Male,30,142439,374464,588.0,Employed,0,360,Rural,1
2212,Female,23,63370,79793,878.0,,4,12,Semi-Urban,1
2213,Female,33,123932,482732,841.0,Self-Employed,4,24,Semi-Urban,1
2214,Female,50,28328,198929,413.0,Employed,4,60,Rural,0
2215,Female,26,35534,69627,503.0,Employed,0,36,Semi-Urban,0
2216,Male,37,105280,373966,328.0,Self-Employed,0,36,Rural,1
2217,Female,39,104925,272633,773.0,Employed,4,120,Semi-Urban,1
2218,Female,55,56320,495464,552.0,Employed,2,12,Urban,0
2219,Male,46,69170,367942,685.0,Employed,3,60,Urban,1
2220,Male,25,120546,274440,361.0,Self-Employed,4,180,Rural,0
2221,Male,49,100201,225188,814.0,Unemployed,1,120,Rural,1
2222,Female,57,148935,387462,729.0,Unemployed,4,360,Urban,0
2223,Male,40,141006,416330,879.0,Employed,0,180,Urban,1
2224,Male,41,123401,308191,836.0,Self-Employed,3,120,Semi-Urban,1
2225,Male,30,28640,400046,440.0,Employed,1,12,Rural,0
2226,Female,25,120252,471773,599.0,Self-Employed,3,60,Urban,0
2227,Male,56,111057,383478,610.0,Employed,3,12,Urban,0
2228,Female,26,50049,418863,770.0,Self-Employed,1,36,Rural,1
2229,Female,46,25618,173099,692.0,Self-Employed,4,180,Semi-Urban,0
2230,Male,24,122540,259074,744.0,Unemployed,4,24,Semi-Urban,0
2231,Male,59,76053,223686,471.0,Employed,4,240,Semi-Urban,0
2232,Female,59,21920,324864,875.0,Unemployed,2,360,Semi-Urban,0
2233,Male,55,63937,369752,330.0,Unemployed,4,36,Urban,0
2234,Male,21,89724,157449,346.0,Self-Employed,1,36,Rural,1
2235,Female,44,32207,152828,429.0,,2,180,Rural,0
2236,Female,56,85774,176613,651.0,Self-Employed,4,360,Urban,1
2237,Male,26,52972,122095,880.0,Self-Employed,2,120,Urban,0
2238,Female,51,30799,155924,357.0,Self-Employed,1,36,Urban,0
2239,Male,40,91088,146452,405.0,Employed,4,240,Rural,0
2240,Male,44,48916,137593,629.0,Employed,0,60,Rural,0
2241,Male,45,90463,216964,682.0,Self-Employed,1,36,Rural,1
2242,Female,56,113500,419119,461.0,Employed,3,60,Semi-Urban,0
2243,Male,41,96700,389386,585.0,Self-Employed,3,12,Urban,0
2244,Male,50,57158,428185,370.0,Employed,1,360,Urban,0
2245,Male,44,104607,176202,753.0,Employed,3,120,Urban,1
2246,Female,50,139639,127606,866.0,Unemployed,1,60,Rural,1
2247,Female,42,133945,173769,696.0,Self-Employed,0,36,Urban,1
2248,Female,48,91696,168542,814.0,Unemployed,1,120,Urban,1
2249,Female,27,81510,418582,325.0,Unemployed,4,240,Semi-Urban,0
2250,Female,55,140076,313068,612.0,Self-Employed,4,120,Rural,0
2251,Male,48,78692,101322,425.0,Self-Employed,2,60,Urban,0
2252,Female,34,81744,207550,707.0,Employed,3,360,Rural,1
2253,Female,30,35810,121042,864.0,Self-Employed,3,60,Rural,0
2254,Female,36,25126,96418,497.0,Unemployed,1,24,Rural,0
2255,Male,36,50009,150699,487.0,Unemployed,3,24,Semi-Urban,0
2256,Female,51,119120,140140,783.0,Self-Employed,4,120,Rural,1
2257,Female,45,131718,61781,749.0,Unemployed,0,180,Rural,1
2258,Male,33,110932,448731,822.0,Employed,1,360,Rural,1
2259,Female,26,20192,429502,653.0,Unemployed,3,180,Urban,0
2260,Male,29,136464,348277,896.0,Employed,4,24,Semi-Urban,1
2261,Male,56,56413,147628,399.0,Unemployed,2,36,Urban,0
2262,Male,40,32816,126946,857.0,Employed,3,12,Semi-Urban,0
2263,Male,38,59082,135058,855.0,Employed,0,120,Semi-Urban,1
2264,Male,41,85048,452311,577.0,,0,12,Rural,1
2265,Female,24,143130,201542,790.0,Employed,3,24,Rural,1
2266,Male,53,70940,355273,554.0,Self-Employed,3,60,Urban,0
2267,Male,47,52130,320675,,Unemployed,4,240,Semi-Urban,0
2268,Female,27,60142,349182,841.0,Unemployed,3,120,Rural,0
2269,Male,26,149564,400083,563.0,Unemployed,2,24,Rural,0
2270,Female,35,56468,92674,628.0,Employed,4,360,Rural,0
2271,Female,38,50698,177572,414.0,Unemployed,1,36,Rural,0
2272,Female,52,30655,275730,575.0,Unemployed,2,240,Urban,0
2273,Male,31,67897,341975,787.0,Self-Employed,4,120,Urban,1
2274,Male,40,50075,107174,580.0,Self-Employed,4,120,Rural,0
2275,Male,44,29359,323423,574.0,Unemployed,0,360,Rural,0
2276,Female,35,149048,481436,,Unemployed,4,180,Rural,0
2277,Male,27,122197,372754,510.0,Employed,2,60,Rural,0
2278,Male,41,125115,495935,851.0,Employed,3,120,Rural,1
2279,Male,46,62056,306008,325.0,Unemployed,2,60,Semi-Urban,0
2280,Female,34,71831,103051,326.0,Self-Employed,1,24,Semi-Urban,1
2281,Female,57,79191,253085,382.0,Unemployed,4,36,Semi-Urban,0
2282,Male,41,138592,368796,712.0,Employed,4,240,Semi-Urban,1
2283,Male,38,141948,115524,466.0,Self-Employed,4,240,Rural,0
2284,Male,25,53272,318614,468.0,Self-Employed,4,36,Semi-Urban,0
2285,Male,23,128117,485014,528.0,Employed,0,120,Semi-Urban,1
2286,Female,43,34671,365617,666.0,Unemployed,0,120,Urban,0
2287,Female,46,47048,463096,827.0,Unemployed,3,24,Semi-Urban,0
2288,Female,57,96274,281189,837.0,Unemployed,4,180,Semi-Urban,0
2289,Female,44,45963,94439,823.0,Employed,1,180,Rural,1
2290,Male,39,63954,326452,371.0,Self-Employed,3,180,Semi-Urban,0
2291,Male,45,92309,141563,405.0,Employed,4,60,Semi-Urban,0
2292,Male,41,122120,277328,581.0,Unemployed,0,180,Rural,0
2293,Female,32,115430,347225,432.0,Employed,1,36,Semi-Urban,1
2294,Male,53,20717,256314,833.0,,3,240,Rural,0
2295,Female,24,31676,493599,568.0,,1,240,Semi-Urban,0
2296,Female,27,24434,59837,,Unemployed,4,60,Urban,0
2297,Male,42,69810,285207,317.0,Self-Employed,2,24,Urban,0
2298,Male,53,123361,495367,416.0,Employed,1,36,Semi-Urban,1
2299,Male,37,138696,168128,443.0,Employed,1,240,Urban,1
2300,Female,44,114636,217896,850.0,Self-Employed,0,36,Rural,1
2301,Male,54,24994,214145,721.0,Self-Employed,4,240,Semi-Urban,0
2302,Female,48,24234,424795,668.0,Unemployed,1,12,Rural,0
2303,Male,59,89300,147624,857.0,Self-Employed,4,24,Urban,1
2304,Female,42,63949,469515,349.0,Unemployed,0,24,Rural,0
2305,Female,37,57405,239933,405.0,Employed,4,360,Urban,0
2306,Male,54,54872,80063,515.0,Unemployed,0,12,Urban,0
2307,Female,26,62215,119453,724.0,Employed,0,60,Urban,1
2308,Female,26,43185,304371,371.0,Self-Employed,3,240,Rural,0
2309,Male,54,63442,152166,745.0,Employed,4,360,Urban,1
2310,Female,21,143263,64506,485.0,Self-Employed,2,240,Semi-Urban,0
2311,Male,30,71759,275413,369.0,Employed,3,240,Urban,0
2312,Female,41,61153,163604,449.0,Employed,0,180,Semi-Urban,1
2313,Male,25,97535,76026,545.0,Employed,2,180,Semi-Urban,0
2314,Male,22,122023,470888,837.0,Employed,1,180,Semi-Urban,1
2315,Female,42,22581,481633,398.0,Unemployed,1,180,Semi-Urban,0
2316,Female,22,71717,364557,577.0,Employed,3,180,Rural,0
2317,Female,30,22763,305116,862.0,Unemployed,2,12,Semi-Urban,0
2318,Female,54,112910,377210,754.0,Self-Employed,4,24,Urban,1
2319,Female,36,75480,240285,403.0,Self-Employed,2,60,Semi-Urban,0
2320,Male,59,58759,100971,532.0,Unemployed,3,36,Urban,0
2321,Female,42,96067,470497,693.0,Self-Employed,4,180,Rural,1
2322,Male,32,138094,163978,800.0,Self-Employed,4,12,Semi-Urban,1
2323,Male,44,45307,209163,550.0,Employed,1,360,Urban,0
2324,Female,58,116371,362638,820.0,Employed,2,360,Rural,1
2325,Male,30,31064,153864,378.0,Employed,4,240,Rural,0
2326,Male,55,96848,461826,351.0,Unemployed,3,60,Urban,0
2327,Male,52,57548,444295,525.0,Unemployed,1,360,Semi-Urban,0
2328,Male,27,56945,145386,350.0,Self-Employed,4,60,Rural,0
2329,Female,41,67937,489967,485.0,Employed,2,60,Urban,0
2330,Male,40,26476,136126,333.0,Unemployed,1,12,Semi-Urban,0
2331,Female,46,71756,498648,430.0,Unemployed,2,36,Rural,0
2332,Female,24,110101,212023,742.0,Employed,2,180,Urban,1
2333,Male,42,22382,130863,731.0,Unemployed,2,60,Rural,0
2334,Female,35,69683,390435,796.0,Employed,1,12,Rural,1
2335,Female,41,107999,175659,702.0,Self-Employed,4,240,Urban,1
2336,Female,35,65276,240944,622.0,Self-Employed,0,24,Rural,1
2337,Male,42,53402,57235,509.0,Self-Employed,4,240,Urban,0
2338,Female,48,111881,394877,628.0,Employed,1,12,Semi-Urban,1
2339,Female,34,130300,112712,671.0,Unemployed,0,12,Urban,1
2340,Female,47,46946,202545,759.0,Self-Employed,0,12,Semi-Urban,1
2341,Male,48,99698,248639,432.0,Self-Employed,0,60,Rural,1
2342,Female,46,134690,287890,420.0,Self-Employed,3,12,Urban,0
2343,Male,22,132309,175849,751.0,Unemployed,1,24,Urban,1
2344,Male,45,93933,305493,428.0,Unemployed,3,60,Urban,0
2345,Male,23,42335,129823,390.0,Employed,0,240,Urban,0
2346,Male,28,65095,154215,874.0,Self-Employed,3,24,Semi-Urban,1
2347,Male,53,99930,291071,328.0,Unemployed,3,360,Semi-Urban,0
2348,Male,55,149974,82230,823.0,Employed,1,120,Rural,1
2349,Female,26,47197,396717,632.0,Self-Employed,2,240,Rural,0
2350,Male,59,147619,273660,596.0,Unemployed,3,12,Rural,0
2351,Female,43,42010,352788,429.0,Unemployed,3,180,Rural,0
2352,Female,45,44123,229736,592.0,Employed,0,180,Urban,0
2353,Male,39,107923,357347,472.0,Self-Employed,0,60,Semi-Urban,1
2354,Female,25,22890,378821,323.0,Self-Employed,0,180,Semi-Urban,0
2355,Female,31,113305,468641,398.0,Unemployed,4,240,Semi-Urban,0
2356,Female,32,129162,173246,705.0,Self-Employed,3,60,Semi-Urban,1
2357,Female,30,140927,134817,655.0,,0,240,Rural,1
2358,Male,28,28026,288657,438.0,Unemployed,1,12,Urban,0
2359,Female,44,84925,267033,802.0,Unemployed,4,36,Semi-Urban,0
2360,Male,48,88842,281414,473.0,Employed,2,36,Urban,0
2361,Female,56,53665,306812,328.0,Unemployed,3,24,Urban,0
2362,Female,57,29277,381950,795.0,Self-Employed,3,12,Urban,0
2363,Male,41,62239,354958,650.0,Self-Employed,1,180,Urban,1
2364,Female,28,67664,120219,853.0,Unemployed,2,12,Semi-Urban,0
2365,Female,29,68008,492862,598.0,Employed,2,120,Semi-Urban,0
2366,Female,35,34683,220956,491.0,Employed,4,36,Semi-Urban,0
2367,Male,38,20670,407489,363.0,Self-Employed,3,180,Rural,0
2368,Female,40,109211,307134,514.0,Employed,0,240,Semi-Urban,1
2369,Male,26,37889,412232,465.0,Unemployed,1,240,Rural,0
2370,Female,32,75612,381466,842.0,Unemployed,1,36,Rural,1
2371,Male,22,64535,71650,531.0,Self-Employed,1,12,Rural,1
2372,Male,27,98542,406386,840.0,Self-Employed,1,180,Semi-Urban,1
2373,Female,36,74319,452406,494.0,Self-Employed,0,24,Semi-Urban,1
2374,Female,23,134072,350340,805.0,Employed,0,240,Semi-Urban,1
2375,Male,23,112067,220521,633.0,Unemployed,4,12,Rural,0
2376,Male,47,41639,220733,603.0,Unemployed,3,24,Rural,0
2377,Female,58,84712,341853,736.0,Unemployed,0,360,Urban,1
2378,Male,53,36633,292037,622.0,Self-Employed,4,180,Rural,0
2379,Female,48,141145,130428,801.0,Unemployed,2,36,Rural,0
2380,Female,21,54660,256251,692.0,Employed,3,360,Semi-Urban,0
2381,Female,28,88975,59943,898.0,Employed,0,120,Urban,1
2382,Female,57,52172,224312,448.0,Unemployed,2,360,Urban,0
2383,Male,52,79197,488976,704.0,Self-Employed,4,60,Urban,1
2384,Female,57,121158,71042,582.0,Unemployed,0,36,Semi-Urban,0
2385,Male,24,78847,302842,661.0,Employed,0,24,Urban,1
2386,Female,50,31577,356038,678.0,Employed,2,12,Urban,0
2387,Male,26,97299,450085,497.0,Employed,0,360,Semi-Urban,1
2388,Female,39,40176,368903,855.0,Unemployed,1,240,Urban,0
2389,Male,52,64386,418117,655.0,Employed,0,180,Rural,1
2390,Male,29,83972,356450,839.0,Self-Employed,3,360,Rural,1
2391,Female,32,140018,420513,728.0,Unemployed,2,36,Rural,0
2392,Female,31,109791,236443,316.0,Unemployed,3,240,Rural,0
2393,Female,36,61003,201990,678.0,Employed,4,240,Rural,1
2394,Female,21,39996,340523,805.0,Employed,3,120,Rural,0
2395,Male,41,120922,432811,375.0,Self-Employed,1,180,Rural,1
2396,Female,50,106598,264304,530.0,Unemployed,1,360,Rural,0
2397,Male,33,55931,446178,547.0,Employed,3,24,Rural,0
2398,Male,54,144168,194923,601.0,Self-Employed,4,180,Semi-Urban,0
2399,Female,24,55710,429770,514.0,Employed,0,360,Semi-Urban,0
2400,Male,48,143099,488963,457.0,Unemployed,1,180,Rural,0
2401,Male,58,54693,437324,368.0,Employed,3,12,Semi-Urban,0
2402,Male,51,55740,364493,692.0,Unemployed,3,60,Semi-Urban,0
2403,Male,47,97241,251904,384.0,Employed,3,360,Rural,0
2404,Female,25,128944,237428,566.0,Unemployed,0,240,Rural,0
2405,Female,45,113583,195817,368.0,Self-Employed,2,24,Semi-Urban,0
2406,Female,23,96502,55730,646.0,Unemployed,4,360,Rural,0
2407,Female,53,37374,457137,722.0,Self-Employed,2,360,Rural,0
2408,Male,24,96674,279502,473.0,Unemployed,4,12,Rural,0
2409,Male,45,136500,252210,414.0,Self-Employed,4,240,Rural,0
2410,Female,40,101471,264183,519.0,Employed,3,60,Semi-Urban,0
2411,Female,54,65913,69023,330.0,Unemployed,1,12,Urban,0
2412,Female,46,143683,488565,822.0,Employed,3,60,Semi-Urban,1
2413,Male,25,86025,176796,642.0,Self-Employed,0,60,Urban,1
2414,Female,55,64516,393677,676.0,Unemployed,4,60,Urban,0
2415,Female,48,107796,395430,429.0,Unemployed,1,12,Urban,0
2416,Female,49,46069,354123,838.0,Employed,4,180,Semi-Urban,0
2417,Male,29,138333,334981,301.0,Unemployed,4,360,Semi-Urban,0
2418,Male,58,76233,458213,400.0,Unemployed,3,60,Semi-Urban,0
2419,Male,26,104811,417119,832.0,Employed,1,180,Semi-Urban,1
2420,Male,39,79049,226111,357.0,Unemployed,1,360,Semi-Urban,0
2421,Male,31,121820,70923,688.0,Employed,4,240,Urban,1
2422,Male,22,138028,321020,640.0,Employed,1,360,Semi-Urban,1
2423,Male,29,59178,373117,,Employed,1,240,Urban,0
2424,Male,41,52821,446103,554.0,Employed,3,24,Semi-Urban,0
2425,Female,44,71727,244795,616.0,Employed,2,120,Semi-Urban,0
2426,Female,54,80935,354566,337.0,Self-Employed,0,180,Rural,1
2427,Male,42,36999,283462,836.0,Self-Employed,2,360,Urban,0
2428,Male,23,82522,101413,685.0,Employed,1,240,Semi-Urban,1
2429,Female,32,58712,414628,325.0,Self-Employed,4,120,Semi-Urban,0
2430,Male,48,84551,446057,753.0,Self-Employed,0,60,Semi-Urban,1
2431,Male,50,60172,305719,622.0,Unemployed,0,120,Rural,0
2432,Male,46,53722,78756,812.0,Employed,4,120,Urban,0
2433,Female,41,30625,383720,312.0,Self-Employed,0,60,Semi-Urban,0
2434,Female,48,87165,168248,859.0,Unemployed,4,180,Semi-Urban,0
2435,Female,46,96509,322448,670.0,Unemployed,0,360,Semi-Urban,1
2436,Female,53,26859,80341,,Employed,2,60,Rural,0
2437,Female,41,61609,447974,631.0,Employed,0,24,Semi-Urban,1
2438,Male,55,63307,460226,560.0,Unemployed,3,36,Urban,0
2439,Female,54,130986,177039,504.0,Employed,4,360,Urban,0
2440,Male,38,121582,241830,686.0,Employed,0,12,Urban,1
2441,Male,31,41839,212730,767.0,Unemployed,4,60,Urban,0
2442,Female,43,47216,230074,714.0,Unemployed,3,60,Semi-Urban,0
2443,Female,42,72953,284390,368.0,Employed,0,120,Rural,1
2444,Male,37,104481,182447,771.0,Self-Employed,0,24,Rural,1
2445,Male,25,80593,149485,403.0,Employed,3,240,Rural,0
2446,Male,31,92075,334236,460.0,Self-Employed,3,240,Semi-Urban,0
2447,Female,50,69522,181562,499.0,Unemployed,3,120,Rural,0
2448,Female,35,119161,53729,515.0,Self-Employed,4,180,Urban,0
2449,Female,47,24886,187046,511.0,Unemployed,3,360,Semi-Urban,0
2450,Female,55,131249,168222,807.0,Employed,4,60,Rural,1
2451,Female,53,27485,397360,315.0,Employed,2,360,Urban,0
2452,Male,40,51455,133860,797.0,Unemployed,0,360,Urban,0
2453,Female,36,131984,308360,631.0,Unemployed,0,60,Semi-Urban,0
2454,Male,54,36767,409014,850.0,Unemployed,1,120,Semi-Urban,0
2455,Male,22,132701,71398,555.0,Employed,2,360,Rural,0
2456,Male,55,48453,346794,471.0,Employed,3,60,Rural,0
2457,Female,48,96280,464508,797.0,Self-Employed,3,180,Rural,1
2458,Female,59,122638,153889,770.0,Unemployed,2,360,Semi-Urban,0
2459,Female,26,73442,315303,683.0,Self-Employed,3,36,Rural,1
2460,Male,29,71877,410306,888.0,Employed,1,12,Rural,1
2461,Male,40,32226,275959,806.0,Self-Employed,4,12,Urban,0
2462,Male,21,113405,152834,826.0,Self-Employed,0,12,Urban,1
2463,Male,28,42588,460281,624.0,Employed,2,36,Urban,0
2464,Male,43,98976,71638,513.0,Employed,0,60,Rural,1
2465,Male,23,51709,313217,507.0,Unemployed,4,120,Semi-Urban,0
2466,Female,24,67788,489727,468.0,Self-Employed,2,240,Urban,0
2467,Female,45,108031,265379,629.0,Employed,4,24,Semi-Urban,0
2468,Female,58,57019,282069,579.0,Employed,3,60,Rural,0
2469,Female,35,64948,79320,604.0,Self-Employed,3,36,Rural,0
2470,Male,41,85133,84924,445.0,Employed,3,360,Urban,0
2471,Male,55,134444,262792,815.0,Unemployed,4,180,Semi-Urban,0
2472,Female,34,86458,483950,389.0,Unemployed,4,36,Urban,0
2473,Male,56,137603,380260,752.0,Self-Employed,4,360,Rural,1
2474,Female,32,47526,221097,359.0,Unemployed,0,240,Semi-Urban,0
2475,Female,37,93493,52159,610.0,Employed,4,12,Urban,0
2476,Female,59,148585,98940,827.0,Employed,3,60,Rural,1
2477,Male,29,72198,129436,526.0,Employed,1,240,Urban,1
2478,Female,55,134100,64678,773.0,Employed,4,12,Semi-Urban,1
2479,Female,33,143854,242147,840.0,Self-Employed,1,24,Semi-Urban,1
2480,Female,35,119534,490420,378.0,Unemployed,3,360,Semi-Urban,0
2481,Male,38,63395,455237,732.0,Unemployed,4,360,Semi-Urban,0
2482,Male,53,44031,187844,452.0,Employed,0,180,Semi-Urban,0
2483,Female,26,95542,117163,700.0,Self-Employed,0,12,Urban,1
2484,Male,47,145814,291040,578.0,Employed,1,24,Urban,1
2485,Male,43,57701,254827,356.0,Employed,0,360,Urban,0
2486,Male,47,132599,204536,485.0,Self-Employed,0,36,Urban,1
2487,Male,54,45939,101137,697.0,Self-Employed,0,12,Rural,1
2488,Male,58,69145,473448,457.0,Employed,3,12,Rural,0
2489,Male,34,40324,373641,658.0,Unemployed,0,120,Urban,0
2490,Male,56,42867,150485,739.0,Employed,2,180,Rural,0
2491,Male,28,20203,290970,888.0,Unemployed,4,180,Rural,0
2492,Male,55,36544,494664,765.0,Unemployed,0,240,Semi-Urban,0
2493,Male,39,35899,155468,745.0,Self-Employed,0,36,Urban,1
2494,Female,50,49063,50901,787.0,Self-Employed,0,120,Rural,1
2495,Female,34,110880,137980,829.0,Employed,2,240,Rural,1
2496,Male,40,23748,419738,372.0,Unemployed,0,24,Urban,0
2497,Female,45,125022,315025,316.0,Unemployed,0,240,Semi-Urban,0
2498,Female,44,137269,342007,830.0,Employed,4,24,Urban,1
2499,Male,34,86629,292434,625.0,Employed,2,36,Semi-Urban,0
2500,Male,46,100764,448838,845.0,Employed,2,360,Rural,1
2501,Male,58,40884,444594,895.0,Self-Employed,0,180,Semi-Urban,1
2502,Female,43,45183,252258,501.0,Employed,2,360,Semi-Urban,0
2503,Female,42,101570,357345,643.0,Employed,1,24,Urban,1
2504,Male,39,91246,301839,822.0,Unemployed,2,36,Rural,0
2505,Male,23,128036,371395,699.0,Employed,2,360,Urban,1
2506,Male,39,39259,122572,517.0,Unemployed,2,240,Urban,0
2507,Female,29,55959,89255,744.0,Unemployed,3,24,Rural,0
2508,Female,48,136525,113212,521.0,Self-Employed,3,60,Urban,0
2509,Female,40,53457,362354,682.0,Employed,3,12,Urban,0
2510,Female,27,105679,437773,891.0,Employed,2,240,Semi-Urban,1
2511,Male,34,145829,72499,306.0,Unemployed,1,180,Urban,0
2512,Male,29,148216,152552,571.0,Self-Employed,2,360,Rural,0
2513,Male,39,22103,494844,315.0,Self-Employed,0,240,Urban,0
2514,Male,34,85901,111360,723.0,Employed,1,60,Semi-Urban,1
2515,Female,58,132314,447819,823.0,Unemployed,3,36,Urban,0
2516,Female,56,64535,439610,320.0,Employed,4,36,Urban,0
2517,Male,37,36103,397617,527.0,Employed,1,240,Urban,0
2518,Male,50,118046,193704,587.0,Employed,3,60,Semi-Urban,0
2519,Female,29,110012,211679,433.0,Employed,1,360,Rural,1
2520,Male,53,98278,141873,582.0,Unemployed,1,240,Rural,0
2521,Female,45,32391,115756,703.0,Self-Employed,2,12,Semi-Urban,0
2522,Male,34,122476,490210,365.0,Employed,0,12,Semi-Urban,1
2523,Male,31,48901,244454,736.0,Employed,4,120,Urban,0
2524,Male,55,140721,368488,558.0,Employed,3,24,Rural,0
2525,Male,34,117537,496991,402.0,Employed,1,120,Semi-Urban,1
2526,Male,50,101159,450565,866.0,Self-Employed,4,360,Rural,1
2527,Male,24,87914,383298,400.0,Self-Employed,1,12,Urban,1
2528,Male,24,70357,77464,497.0,Self-Employed,0,60,Semi-Urban,1
2529,Female,48,106908,485840,525.0,Self-Employed,4,24,Rural,0
2530,Female,28,130335,171897,762.0,Employed,3,360,Rural,1
2531,Female,22,58437,349488,536.0,Unemployed,1,60,Urban,0
2532,Female,42,55503,133791,325.0,Self-Employed,0,360,Semi-Urban,0
2533,Female,36,116282,205371,420.0,Self-Employed,4,120,Rural,0
2534,Male,49,113459,229047,805.0,Employed,1,36,Urban,1
2535,Male,50,95403,182534,481.0,Employed,1,60,Rural,1
2536,Female,32,61258,432353,842.0,Employed,3,120,Urban,1
2537,Male,55,53724,131441,614.0,Employed,0,120,Rural,0
2538,Female,31,84286,402600,572.0,Unemployed,2,120,Rural,0
2539,Female,41,94842,393932,531.0,Unemployed,1,36,Urban,0
2540,Male,41,124927,287612,719.0,Self-Employed,4,36,Semi-Urban,1
2541,Male,25,34908,483797,741.0,Unemployed,3,240,Urban,0
2542,Male,40,112617,281444,795.0,Self-Employed,3,36,Semi-Urban,1
2543,Female,57,70626,326319,323.0,Self-Employed,1,24,Rural,1
2544,Male,23,57228,187263,408.0,Unemployed,1,36,Rural,0
2545,Female,53,43386,395578,801.0,Self-Employed,1,36,Urban,1
2546,Female,29,66754,134518,324.0,Employed,2,36,Urban,0
2547,Female,29,130942,261230,486.0,Self-Employed,1,360,Semi-Urban,1
2548,Male,24,48302,378681,587.0,Employed,0,60,Semi-Urban,0
2549,Male,55,80815,427865,637.0,Unemployed,4,36,Semi-Urban,0
2550,Female,37,141084,97645,336.0,Unemployed,1,24,Urban,0
2551,Male,54,104748,289608,436.0,Self-Employed,2,360,Rural,0
2552,Male,44,83344,73283,807.0,Employed,4,120,Urban,1
2553,Male,52,55618,399115,526.0,Self-Employed,3,60,Rural,0
2554,Female,21,131603,404903,619.0,Unemployed,1,12,Urban,0
2555,Female,28,96234,240195,481.0,Self-Employed,4,360,Urban,0
2556,Male,43,81114,152780,385.0,Self-Employed,3,36,Semi-Urban,0
2557,Female,32,137652,473240,766.0,Employed,2,360,Rural,1
2558,Male,32,90130,492846,352.0,Unemployed,0,240,Urban,0
2559,Male,35,45525,342878,534.0,Self-Employed,1,240,Urban,0
2560,Male,39,99818,50515,732.0,Employed,0,360,Rural,1
2561,Male,46,134589,422926,795.0,Self-Employed,2,120,Urban,1
2562,Female,49,34334,378871,399.0,Employed,4,120,Rural,0
2563,Female,42,114715,278872,898.0,Employed,4,60,Semi-Urban,1
2564,Female,41,82767,421308,702.0,Self-Employed,2,240,Semi-Urban,1
2565,Male,58,26644,358360,695.0,Unemployed,2,12,Rural,0
2566,Male,40,121154,383977,,Unemployed,1,180,Semi-Urban,1
2567,Male,49,133237,108755,714.0,Employed,3,240,Rural,1
2568,Female,24,52933,77856,762.0,Unemployed,0,360,Urban,0
2569,Male,27,146366,123870,840.0,Employed,0,240,Urban,1
2570,Female,48,63469,467378,663.0,Unemployed,4,24,Rural,0
2571,Female,48,53687,187080,429.0,Self-Employed,4,180,Urban,0
2572,Female,24,126609,320131,383.0,Unemployed,1,120,Semi-Urban,0
2573,Female,42,72656,146502,570.0,Employed,2,180,Urban,0
2574,Female,32,37375,446548,543.0,Employed,0,240,Urban,0
2575,Female,23,134019,116323,687.0,Unemployed,1,120,Rural,1
2576,Male,42,140735,482206,513.0,Self-Employed,4,180,Semi-Urban,0
2577,Male,22,85206,322017,465.0,Employed,4,120,Urban,0
2578,Female,44,116462,263614,358.0,Employed,0,120,Urban,1
2579,Female,54,56607,217516,803.0,Employed,4,60,Rural,0
2580,Male,47,103178,478556,422.0,Employed,4,12,Rural,0
2581,Female,21,43993,155219,712.0,Employed,3,120,Semi-Urban,0
2582,Female,28,64386,55033,438.0,Self-Employed,2,24,Urban,0
2583,Male,43,143394,385468,,,4,240,Rural,0
2584,Female,58,66287,327833,573.0,Self-Employed,3,240,Rural,0
2585,Female,26,106724,159756,738.0,Self-Employed,1,24,Rural,1
2586,Female,42,118132,312210,861.0,Employed,4,36,Semi-Urban,1
2587,Male,45,113308,164159,417.0,Self-Employed,1,120,Rural,1
2588,Male,38,116393,226318,782.0,Employed,4,360,Semi-Urban,1
2589,Male,37,147314,57533,694.0,Self-Employed,0,120,Semi-Urban,1
2590,Female,32,96312,251224,759.0,,3,120,Urban,1
2591,Female,26,118371,292653,377.0,Employed,3,360,Urban,0
2592,Male,46,95324,427972,711.0,Self-Employed,0,180,Semi-Urban,1
2593,Female,47,91196,371802,374.0,Self-Employed,2,120,Urban,0
2594,Female,28,90014,350642,594.0,Unemployed,3,120,Urban,0
2595,Female,39,28210,159028,320.0,Unemployed,1,24,Rural,0
2596,Female,21,30922,323916,470.0,Unemployed,3,12,Urban,0
